Country,Country Speed,Mirror Name,Protocols,Hostnames,Mirror Speed,Status
United States,532 Gbps,Open Computing Facility at UC Berkeley,"http://mirrors.ocf.berkeley.edu/ubuntu/, ftp://mirrors.ocf.berkeley.edu/ubuntu/, rsync://mirrors.ocf.berkeley.edu/ubuntu/",mirrors.ocf.berkeley.edu,1 Gbps,Up to date
United States,532 Gbps,Open Computing Facility at UC Berkeley (Ports),"https://mirrors.ocf.berkeley.edu/ubuntu-ports/, http://mirrors.ocf.berkeley.edu/ubuntu-ports/, rsync://mirrors.ocf.berkeley.edu/ubuntu-ports/",mirrors.ocf.berkeley.edu,1 Gbps,Up to date
United States,532 Gbps,Sarakas,"https://mirrors.sarak.as/ubuntu/, http://mirrors.sarak.as/ubuntu/, ftp://mirrors.sarak.as/ubuntu/",mirrors.sarak.as,1 Gbps,Up to date
United States,532 Gbps,"Sonic.net, Inc.","http://mirrors.sonic.net/ubuntu/, ftp://mirrors.sonic.net/ubuntu/",mirrors.sonic.net,1 Gbps,Up to date
United States,532 Gbps,US Internet,"http://mirrors.usinternet.com/ubuntu/archive/, rsync://mirrors.usinternet.com/ubuntu-archive/",mirrors.usinternet.com,1 Gbps,Up to date
United States,532 Gbps,Xmission,"http://mirrors.xmission.com/ubuntu/, ftp://mirrors.xmission.com/ubuntu/",mirrors.xmission.com,1 Gbps,Up to date
United States,532 Gbps,Corespace,"http://pubmirrors.dal.corespace.com/ubuntu/, ftp://pubmirrors.dal.corespace.com/ubuntu/",pubmirrors.dal.corespace.com,1 Gbps,Up to date
United States,532 Gbps,"MBNI, University of Michigan",http://repo.miserver.it.umich.edu/ubuntu/,repo.miserver.it.umich.edu,1 Gbps,Up to date
United States,532 Gbps,EggyCrew,"https://repos.eggycrew.com/ubuntu/, http://repos.eggycrew.com/ubuntu/, rsync://repos.eggycrew.com/ubuntu/",repos.eggycrew.com,1 Gbps,Up to date
United States,532 Gbps,Frontier Communications,"http://ubuntu.mirror.frontiernet.net/ubuntu/, ftp://ubuntu.mirror.frontiernet.net/ubuntu/, rsync://ubuntu.mirror.frontiernet.net/ubuntu/",ubuntu.mirror.frontiernet.net,1 Gbps,Up to date
United States,532 Gbps,pair Networks,"http://ubuntu.mirrors.pair.com/archive/, ftp://ubuntu.mirrors.pair.com/archive/",ubuntu.mirrors.pair.com,1 Gbps,Up to date
United States,532 Gbps,phoenixNAP Global IT Services,http://ubuntu.phoenixnap.com/ubuntu/,ubuntu.phoenixnap.com,1 Gbps,Up to date
United States,532 Gbps,Carnegie Mellon Computer Club,"http://www.club.cc.cmu.edu/pub/ubuntu/, ftp://www.club.cc.cmu.edu/pub/ubuntu/, rsync://www.club.cc.cmu.edu/ubuntu/",www.club.cc.cmu.edu,1 Gbps,Up to date
United States,532 Gbps,Georgia Tech. Software Library,"http://www.gtlib.gatech.edu/pub/ubuntu/, ftp://ftp.gtlib.gatech.edu/pub/ubuntu, rsync://rsync.gtlib.gatech.edu/ubuntu/","www.gtlib.gatech.edu, ftp.gtlib.gatech.edu, rsync.gtlib.gatech.edu",1 Gbps,Up to date
United States,532 Gbps,Duke University,http://archive.linux.duke.edu/ubuntu/,archive.linux.duke.edu,100 Mbps,Up to date
United States,532 Gbps,University of Houston,http://babylon.cs.uh.edu/mirror-sites/ubuntu/,babylon.cs.uh.edu,100 Mbps,Up to date
United States,532 Gbps,Laboratory for Advanced Systems Research (LARS),"https://mirror.d.umn.edu/ubuntu/, http://mirror.d.umn.edu/ubuntu/",mirror.d.umn.edu,100 Mbps,Up to date
United States,532 Gbps,Washington State University,http://mirrors.vcea.wsu.edu/ubuntu/,mirrors.vcea.wsu.edu,100 Mbps,Up to date
United States,532 Gbps,Secured Servers LLC,http://ubuntu.securedservers.com/,ubuntu.securedservers.com,100 Mbps,Up to date
United States,532 Gbps,Indiana University,http://ftp.ussg.iu.edu/linux/ubuntu/,ftp.ussg.iu.edu,10 Mbps,Up to date
United States,532 Gbps,Virginia Commonwealth University,"http://mirror.vcu.edu/pub/gnu+linux/ubuntu/, ftp://mirror.vcu.edu/pub/gnu+linux/ubuntu/",mirror.vcu.edu,10 Mbps,Up to date
Uruguay,200 Mbps,UDELAR-CURE,"https://ubuntu.repo.cure.edu.uy/ubuntu/, http://ubuntu.repo.cure.edu.uy/ubuntu/",ubuntu.repo.cure.edu.uy,100 Mbps,Up to date
Uruguay,200 Mbps,Universidad de la República,http://repos.interior.edu.uy/ubuntu/,repos.interior.edu.uy,100 Mbps,Up to date
Viet Nam,9 Gbps,BizFly Cloud,http://mirror.bizflycloud.vn/ubuntu/,mirror.bizflycloud.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,clearsky.vn,"https://mirror.clearsky.vn/ubuntu/, http://mirror.clearsky.vn/ubuntu/",mirror.clearsky.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,HostingViet,"https://mirror.hostingviet.vn/ubuntu/, http://mirror.hostingviet.vn/ubuntu/",mirror.hostingviet.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,Viettel Cloud,http://mirror.viettelcloud.vn/ubuntu/,mirror.viettelcloud.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,BKNS.VN,"https://mirrors.bkns.vn/ubuntu/, http://mirrors.bkns.vn/ubuntu/, rsync://mirrors.bkns.vn/ubuntu/",mirrors.bkns.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,NivaCloud,"https://mirrors.nivacloud.net/ubuntu/, http://mirrors.nivacloud.net/ubuntu/, rsync://mirrors.nivacloud.net/ubuntu/",mirrors.nivacloud.net,1 Gbps,Up to date
Viet Nam,9 Gbps,XTDV Group,http://opensource.xtdv.net/ubuntu/,opensource.xtdv.net,1 Gbps,Up to date
Viet Nam,9 Gbps,Tino Group,"https://mirrors.tino.org/ubuntu/, http://mirrors.tino.org/ubuntu/, rsync://mirrors.tino.org/ubuntu/",mirrors.tino.org,1 Gbps,Up to date
Viet Nam,9 Gbps,vHost,"https://vn-mirrors.vhost.vn/ubuntu/, http://vn-mirrors.vhost.vn/ubuntu/",vn-mirrors.vhost.vn,1 Gbps,Up to date
Viet Nam,9 Gbps,Nhan Hoa,http://mirrors.nhanhoa.com/ubuntu/,mirrors.nhanhoa.com,100 Mbps,Up to date
